sample_id,d_DIM_0001,pos_BASE_MOUNT_1_x,pos_BASE_MOUNT_1_y,pos_BASE_MOUNT_1_z,pos_BASE_MOUNT_2_x,pos_BASE_MOUNT_2_y,pos_BASE_MOUNT_2_z,pos_BASE_MOUNT_3_x,pos_BASE_MOUNT_3_y,pos_BASE_MOUNT_3_z,pos_BASE_MOUNT_4_x,pos_BASE_MOUNT_4_y,pos_BASE_MOUNT_4_z,d_DIM_0006,pos_STAGE_OPT_REF_x,pos_STAGE_OPT_REF_y,pos_STAGE_OPT_REF_z,pos_STAGE_ADJ_1_x,pos_STAGE_ADJ_1_y,pos_STAGE_ADJ_1_z,pos_STAGE_ADJ_2_x,pos_STAGE_ADJ_2_y,pos_STAGE_ADJ_2_z,pos_STAGE_ADJ_3_x,pos_STAGE_ADJ_3_y,pos_STAGE_ADJ_3_z,pos_STAGE_ADJ_4_x,pos_STAGE_ADJ_4_y,pos_STAGE_ADJ_4_z,d_DIM_0012,BASE_TO_OPTICAL_CENTER_distance,OPTICAL_ALIGNMENT_delta_x,OPTICAL_ALIGNMENT_delta_y,OPTICAL_ALIGNMENT_delta_z,OPTICAL_ALIGNMENT_delta_rx,OPTICAL_ALIGNMENT_delta_ry,OPTICAL_ALIGNMENT_delta_rz,STAGE_LENS_POSITION_delta_x,STAGE_LENS_POSITION_delta_y,STAGE_LENS_POSITION_delta_z,AXIS_CONCENTRICITY_concentricity_error,ADJ_SPACING_distance
285,49.99834229112076,0.0010834947111255325,0.0013499248164529918,0.0033026928496265834,-0.008858576624588624,0.0027293592986517567,-0.0005104365507679001,-0.0013083096443362308,-0.0024183790968431034,3.8050584025917384e-06,-0.002622140014071868,0.00031166776389153267,0.0012240939006749716,14.99919192518429,-3.872576020086898e-05,5.0608058705286584e-05,0.0011763809413603249,-0.0024481919848370944,0.007388893896347411,-0.0003771881165155965,-0.0032913687208104268,0.0015191354173965915,0.0003585542629515169,-0.0032637497911005633,-0.0005737281325430496,-0.001367538332200618,0.0022061745495151773,0.004255031047571856,-0.002479208487528752,6.000023785244546,66.99915036593647,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
286,50.001600187376305,0.0018349938318084858,-0.004104673184291977,0.001298736720528728,0.00162455787962537,0.0032904292766921936,-0.0007700603617108645,-0.0009356163436872208,-0.002487000005873273,-0.0035811989372669896,-0.0013557041692081962,0.005705945030373893,-0.0009722927387017352,15.001817671892638,7.99744899348722e-05,-0.00010350852844506466,1.2548023982874312e-05,0.0007775287866211055,-0.009464374301712377,-0.0011423137144626202,0.0017550567883043453,-0.0033371722592558236,0.0006132019590100422,0.005699397660574288,0.0008423191659905583,-0.0003738909834951074,0.0031486646689448247,0.005934030650607949,0.0004857438620267163,5.999781540098255,66.99978251548367,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
287,49.999658609594746,0.002582973193226662,0.006363741428865205,0.001140301869336915,-0.0015875226143221672,-0.005979678099868816,-0.00028518498152901183,-0.003128532074704606,-0.0006922767228997191,0.001598657163349522,0.001525701500350783,-0.0012668788643249045,-0.0009267902931025181,14.998059920070899,1.7607992329345166e-05,-2.0923376625239916e-05,-0.0008368274448188162,0.006398396805535392,0.002261855148925279,-0.0016614768496307469,0.0029239529261037883,-0.005805620644810318,0.0011282865092550407,0.008474240383867198,-0.0051221590580037175,8.203248309924601e-05,0.0030067952480816846,-0.007434089283581811,0.0009423978663959009,5.999525572119702,67.00159868952385,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
288,50.00269421904376,-0.002620387042580573,-0.012848161063002895,0.00012846920271352766,-0.001281712831588694,-0.0010640231919594504,-0.00089339973353405,-0.010527192240765355,0.004595140082984412,0.0034526637468729297,-0.00033608220414395193,-7.573115259687578e-05,-0.003185737922112179,14.999588733564915,0.0017882772769348882,0.0007567615459308061,-0.0002478029243518841,-0.0005160960522230451,-0.0002883584019229463,-0.003884343899120139,0.002356933237077151,0.00020169602235714035,-0.0007288640099489503,-0.00010800575655673326,0.00028473612148206205,0.0011009808722723595,0.0007182315094901836,-0.0011949594413943668,-0.002573960304447546,6.000755525482197,67.00310548547884,0.0,0.0,17.999999999999986,0.0,0.0,0.0,0.0,0.0,17.999999999999986,0.0,70.71067811865476
289,49.99869422001363,-0.0028146511181745748,0.001651837740148892,-0.001602579909735362,-0.006631913315594777,0.00460845172971594,0.003251914576923468,-1.9025465035771433e-06,-1.4286440225796918e-06,-0.0011734518121837758,-0.0029323280979596383,-0.0035268923435153514,-0.0019802890457902536,14.997112018564515,0.0015176123664347651,5.745577280262805e-05,-0.00047719508229622254,-0.0018265083051403836,0.003345214612792732,-0.001981816587362308,-0.0009301329300820869,0.00032180250984284155,-0.005341092042704558,0.0018417625611211054,0.0009355123428535339,-0.0010259481935217451,0.000483978964783143,0.000848051904303122,0.0015084964136984167,5.999819554404071,67.00158220144914,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
290,49.99865242118445,0.006644123470883457,-0.0009598377307364835,-0.003619795162608123,0.00027790759522787245,-0.00039232274333339664,0.003119240606210783,0.002427907194486003,0.002306379106446559,-0.003465008368768463,0.006794029080827234,-0.011826078071521567,-0.0015039926093037318,14.997408590650828,-0.00035282550119256295,0.001163195966355461,-0.0005188756769712693,0.0029406625248048694,-0.009806462372852405,-0.0017677794082795763,0.0002767514653781883,-0.005550831580208652,-0.00039477950015491347,-0.0014757085053476438,-0.00046626496208841797,-0.001017963898847791,-0.0002278460315209973,0.00022953740064803535,-0.0004683294710927522,6.000029304504298,67.00124383053364,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
291,49.998382876497196,-0.003559402468835028,0.001642681172120183,0.0004562336822852553,0.00433011602819664,-0.005029843574392887,-0.00222622584456728,-0.0005987132831349579,-0.002172980426292595,-0.004035635911850677,0.0033258797923988405,0.003679686221827945,0.0002485395247861838,14.999795420545182,0.0032756736319855344,-0.0007552013594534643,-0.00033314315521903483,-0.010010722840573253,-0.001105540568226696,0.0014911574236338874,0.002136097872712657,-0.0018116927453098082,0.002001814305751152,-0.0005136358816326554,0.0009545748744915304,0.0015983551571319401,0.00019411422759884762,0.0015436153652379314,0.0016825833153978167,5.999906923026428,66.99858745595202,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
292,49.99871863676783,0.004385545451800878,0.0008939441931840405,-0.0012050885861699227,-0.004383072092885541,0.0031123387312315593,-0.0009213444499527618,0.0016914149758899385,-0.00023990184092584224,-0.0006900386523089019,0.005339732281116033,-0.007486643080862672,0.003465630980871578,14.998044127045937,0.0028795935021409774,0.001937276999579157,8.929463386562797e-05,0.00132186220854433,0.00485384932394465,-0.0014618860476377988,-0.0026947770189847753,0.009096999357769793,0.00045789314346506683,-0.0023528012794871963,0.001341498046472147,0.0013758910914697649,0.0035866249023939222,-0.002490638821686527,0.0004010640763794929,5.999985342070165,67.00067450972188,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
293,50.00215322108349,0.004905516333375288,0.00330858065788589,0.0028604353455914913,0.0005015887437314545,0.0030580793283245997,-0.0009730812340347368,0.002339872718562303,-0.0016722987852005441,-0.0009463250201751365,-0.003271453727788808,0.002470284501161947,-0.001986481713182407,15.000360590182058,5.4614181512878935e-05,4.4943993875777894e-05,-0.0004355575291223515,0.0030503097725159863,-0.00661547751157557,-0.0007889580499993677,0.00037421749431506944,0.00012742249331054728,-0.000521635830459071,0.0033974673634816913,0.0019895164802654465,-0.003265522962071573,-0.0032442766853441017,0.002374094966338421,0.002611784549930458,5.999968025752914,67.00179263090143,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
294,50.001026788714654,-0.0005744418058930632,0.0018923180236054596,0.0018788636620416276,0.0002662202905570143,0.0025203616376942815,0.003776713520613285,0.003435239999122415,0.005255574658052311,0.0014315758304299007,-0.005020062131154689,0.009629632775547504,-0.0003728793882480551,14.997796170393443,-0.001470180057765951,-0.0009166284536816037,-0.0005273827074122916,0.0005707909594017042,0.001804600902053667,0.0016534259612560251,0.007968728577160461,-0.0024935512778935663,-0.0006309948953118141,0.0020150374248025663,-0.0012275973253099302,0.0017303013583347456,0.004233558225057307,-0.003986712709603825,0.0015293411308605546,6.00004665756828,67.00323061832121,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
295,50.000165043950346,0.00021695793510547422,-0.0007780802763630301,-0.00456270700261456,0.0017484495925631325,-0.00033026451405041663,7.200671915158496e-05,-0.0005297109172969934,0.002784848640359753,0.0006484431195005601,-0.0006477872532694327,9.575171551451341e-05,-0.001589030305045991,15.00373915667711,0.0005707544264355641,7.713091736698735e-05,-0.0005943119131822628,-0.0012184580084427792,0.002373739628438954,0.00030072363057689205,-1.1072751309996192e-05,0.004528090978542947,0.0005841712279952856,-0.0012215812910475168,-0.004428031121231721,0.001127030601770541,0.0030250259228219814,0.007461865247697492,0.0007234605000848783,5.999971567754121,66.99642588727323,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
296,50.002512147824206,-0.021738624947587794,0.005449250706164873,-0.0005395648375075761,-0.006662208484211731,0.003683099013914209,-0.0020989732859457632,0.010473924056398692,0.0035816434003905166,0.003581394844004232,0.006959563527086433,0.013807596899261766,0.0009667315457349784,15.001381509819897,0.0009990461243821558,-0.0027869326765704765,-0.0007304779098127035,0.002454552877123309,0.0014973105897774155,0.0007739965804513243,-0.0012244934513187034,-0.0010588421720092328,-0.0036257867848365024,0.00019432096738750116,0.0006532136660696309,5.812925141599345e-05,-6.217832608067574e-05,-0.0004906179520382159,-0.0007922053617192774,5.999487500508801,67.00113063800431,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
297,50.001543347265965,-0.011474847545321307,0.007355549414454867,0.0001605422984357927,0.0053339186816043415,0.006384924498502346,-0.00013963840021595305,0.0038415493384405764,-0.004320401160232913,0.0010964314051117822,0.0032635146819331396,0.0016357129328944473,0.00048806541732649116,15.005266844848512,-0.00040079996159342616,-5.445532429463173e-05,-0.0003765619853264685,0.0019101512308122056,-0.004069741617531924,8.734257274314098e-05,0.004272411057045484,0.0025123171397238206,-0.0031931123202425357,-0.00034768832795881605,-0.00023989914964113836,0.0017206297404911129,0.003352417340808428,-0.0028966828458094392,-0.001081616380272738,6.000082184985407,66.99627650241746,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
298,49.999315469246774,-1.274585819187881e-05,0.0061153071681643014,0.0014652165799452534,-0.0034426474690724043,0.0034305414642852392,-0.002902730680330015,-0.0038368113548444393,-0.0014924759351595525,-0.0009541174419936603,-0.00016357613194933969,0.002545829630068605,0.00023011985780183907,15.000344061568562,-0.0017642000086001617,-0.0006940683965280583,0.001029860644749761,-0.0015851737351823853,-0.003951200923542635,-0.002807382997913429,0.0027715793972469286,-0.0022881652760248067,-0.0013995427830469785,0.00046798196795332943,0.004873565387803744,-0.0005750155779815024,-0.003945947821051424,-0.0009314002610597061,-0.0006778119117595056,5.9994463408131455,66.9989714076782,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
299,50.0016349299462,0.003326277434854486,-0.00028179807739775237,0.00024616099845211796,0.007731213760275344,0.0010678795451736294,-0.0005941998668744086,0.0003952040306121122,-0.0005697517814054828,0.0015534251759627476,-0.0009771039956425899,-0.0018975742452318814,-0.0034998478203290915,15.002831706205589,0.0012963192225617438,-0.001698675803859515,0.00030801961156134413,-6.538590306012157e-05,-0.00016137856043056898,-0.0007485158775955874,-0.005140089770980886,-0.005443041045432176,-0.0011796073189729451,0.0008861023109589419,-0.0007792158531957401,0.0011468295223673783,0.00011319222955619383,0.00016182297898609233,-0.0003743584777277105,5.9998257893592655,66.9988032237406,0.0,0.0,18.000000000000014,0.0,0.0,0.0,0.0,0.0,18.000000000000014,0.0,70.71067811865476
300,49.99932921106381,-0.00019316505989431588,0.002713946900931027,-0.0008575659812097817,0.0007273698342574094,0.00048637278133865897,0.0031965881480760763,0.0002793362325954587,-0.0020675411749284736,3.972680915107235e-06,-0.0036138160353102046,0.005094624835234287,-0.00029419727934285256,14.99792016993325,-0.0006032912477708347,0.002607533585309139,0.0004129896106115026,-0.0024209232545086487,0.013058936487282123,-0.003478105852140427,-0.00016089666234575496,0.008762871424397356,0.0004576096761752399,-0.005048709330974032,-0.0056600361186558545,0.0031777453610159806,0.001777182949042195,-0.001548596662037286,0.00044147047538430865,6.000346194264505,67.00140904113056,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
301,50.0007830754469,0.0011906490553113623,0.008046456388560422,0.0018782178530851428,8.352879041377494e-05,-5.7681387882098726e-05,-0.0017653754488383417,-0.012232890929576365,-0.008093430642912658,-0.0007913110735228704,0.0005769504903241947,-0.004004315848921782,0.0014198752925966842,15.002806787124905,0.0008126058518512591,1.7454425376042508e-05,-0.00029108886494481933,-0.000376330659342162,-0.0017069476413011085,0.0015673029998938982,0.006376544257621109,-0.008638311586068655,0.0005037995157396046,-0.0007864038021485679,0.0027044113280618354,-0.0018675308272866787,-0.007681182876425943,0.004115503674401054,0.001853680190705808,5.999987003411205,66.99797628832198,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
302,50.00042121878778,-0.002552153843074537,0.001672235993835858,-0.0026145168055065047,-0.00436924539744411,0.0035848036493156166,-0.00038696094919369163,-0.0013605384001399011,-0.003223215300742064,0.0016688543128080939,-0.007368089756232526,-0.001982333582181954,-0.00252843923215661,14.993370833885317,-0.0010526493007288137,-0.0018147204134138601,-0.0014253868645529655,-0.001024749164906875,-0.0011291647849911123,-0.0011937652306415099,0.0012087553318289453,-0.0030338586395456785,0.0023677346630209106,0.009083458079488639,-0.0013326821150763057,0.003500404566139249,0.0033787046451153545,-0.0009767489676298783,0.002345888711450491,5.99968166205935,67.00705038490247,0.0,0.0,17.999999999999986,0.0,0.0,0.0,0.0,0.0,17.999999999999986,0.0,70.71067811865476
303,50.00172369571748,-0.00837064621052957,-0.0013219960870777857,-0.0027330494530467568,-0.003364134322284512,-0.004045847314081856,0.0005334721172920571,0.012033728939319808,0.001978905709154341,-0.0008707572999860265,-0.0008218427180534114,0.0019763727440181597,-0.0006744138985529018,15.006745499007023,-0.0004420228101969466,-5.215526948683701e-05,3.134821281121769e-05,-0.0010144613297162859,-0.0024813018665453476,-0.002731467858413314,0.0016259495623009536,-0.005485352027009188,0.0028574801365305108,-0.0018630443727268421,0.006266173402274705,0.0013944817982985594,-0.0005201273346382935,-0.0009763001660452567,-0.00015352761350454514,6.000308216612531,66.99497819671046,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
304,50.00290285669932,-0.0002058181240878466,0.000979404386084616,-0.0020872950803614795,-0.005705091491372526,-0.0016520470730383055,0.002688762269316036,-0.0004693706296603524,-0.001490406671731241,0.00209227097017971,-0.00015010952732987448,-0.0037077752154340104,-0.00010392876668481255,14.99912919066355,-0.002112152066495818,6.813095668449025e-05,0.0007398548636587426,-0.0005273205025128428,-0.0008864576273511926,-0.0030591827803290407,0.00023435471187243634,0.0018304822017663775,-0.001884102449618486,0.0012137416861365156,0.005602103878302437,-0.0009896296792602894,4.4170085526698766e-05,-8.340077097649136e-05,5.909304763267071e-05,5.99950994330121,67.00377366603578,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
305,49.997725565686046,0.0030200201548930966,0.0007171168069770022,6.927320406495395e-05,0.0003166453288192944,-0.005568225806897449,-0.001582150013626384,0.0017527176100693225,0.0010422447790225337,0.004514127116008192,-0.0030193697524972724,0.005005106192468315,0.0007222682547565011,14.999021580551824,-0.0023454972960438494,-0.00212750607697389,0.00018412577394132004,0.0013329717674188965,0.0002868245393789595,0.003383357945480687,-0.0016959482186316183,0.002024775303634157,0.0018363879334796311,-0.003339759210780468,-0.0009642753835164724,-0.0007642717496849117,0.005844862578988703,0.005748769819488364,-0.0017338757629866194,5.999641631340682,66.99870398513421,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
306,49.998417941824535,0.0024236593626633866,0.004229584384412892,-0.004064458325461673,0.008743259864128333,-0.0011449905659198668,-0.001988967451031841,-0.01506463220218768,-0.0076314441749949025,-0.00017824024613018972,0.0037843807923675496,0.001822309891548578,-0.002564428992988383,14.998231929236072,-0.0010096077651741624,0.0014632383242281347,0.0008295290220140022,-0.0002796436606816289,-0.001325158614678195,0.0005723063524018673,-0.0005933465187452455,3.554524133797604e-05,-0.0005467712340084053,0.002004521129567979,-0.0027507067630296615,-0.00023070579230168907,0.006307172219094251,0.010651432060278838,-0.0016396500381002774,6.0000141697434985,67.00018601258846,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
307,50.00231579709912,-0.0008729065801034975,0.0002945953492613037,-0.0015433495038864563,0.0005156941522323468,0.009991465609553862,0.0023910838354891865,0.004291540044020948,0.014735643846385404,0.00035408728805305087,-0.004271112352832265,0.0008134125125111299,0.001766681099385299,14.998276473626419,-0.003360350927371518,-0.00011037058330050401,-0.0011018972104021325,-0.000422945155616464,0.0020930658923695917,0.002569670378298286,0.004972047293568814,-0.004281772933074009,0.00011758377123331034,0.0005802782623049837,-0.0011412792702688809,-0.0016044103353697974,0.002024048969707561,-0.0023525779251737607,-0.0024299876011142562,5.99984392417231,67.00403932347271,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
308,49.999350181839816,-0.0011566174734134222,0.005359603222639705,-0.0016746166293057129,0.0010539078718260868,0.0018374484989441275,0.001490269986526197,0.0004309960466359839,0.004339413191207072,0.0012240057496081295,0.002844101768180992,0.000749027824240085,0.0024434905193696844,15.002961985946982,0.0016241897593325713,-0.0016602302742700166,0.00016602651073554703,6.696646620237883e-05,-0.001307839775622177,-0.0011295138292844403,-0.0002556948422051641,0.00013914884597620268,-0.0014672006192655125,-0.0002642976925301474,-0.0004459185831562429,-0.000422084495038881,-0.00671387944221102,-0.0075933741536994255,-0.0013860239188389681,6.0007715818419864,66.99638819589283,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
309,50.002879382487826,-0.007792549487903162,0.0031782611534664504,-0.005077021317799429,-0.001767303942491741,-0.020039309474071093,-0.00011101460332462337,0.004040220195823577,-0.004155408516136383,-0.0026510012400512138,0.0001787581884503482,-0.0036820008099046073,-0.0021467072587510474,15.003389304051472,-4.1615656460160815e-05,-0.001044258658317794,0.00024997252589776544,-0.004851587440967822,0.004746521112953789,-0.002781089398274698,-0.0007352782582587655,0.004022210333669017,-0.0006340850801784005,-0.0004386776495000088,0.0020935302060948176,0.001573792243164293,-0.0014250677405861418,-0.002671995808788307,-0.0010931746441747675,6.000037139235675,66.99949007843637,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
310,49.99727185249463,0.009336197295931754,0.00138253572753703,0.0009615987130018436,-0.004654761677996006,0.005443702926432825,-0.002419349331163547,0.00011391836500226117,-0.003881150276422121,0.0003896157100980077,0.005441340446909212,0.003989317298668949,0.0024799434767213057,15.002611992916842,0.0012505859957077207,-0.0021725832597786344,-8.97378149151584e-06,0.004237094220766944,-0.0018132554265092562,0.0005894488291711909,-0.003423374002743271,0.003340557027588468,0.0009020756429638303,-0.002390543250207783,-8.902119102721479e-05,0.00022300277924464446,-0.0025358180786670963,0.0062679417438866744,-0.0012993465218297735,6.000341212031317,66.9946598595778,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
311,50.00095966455668,0.0009604448375651374,-0.00015639396350019928,0.0007493908209161932,0.0013205877482072624,-0.0003275702287258038,-4.382946600233948e-05,-0.00017965777835732757,0.0003008527275252098,0.0016763800805064562,0.0024156152442215487,0.005347354753691164,0.001245998747472605,14.997528450520075,0.0016844483320626192,0.0012865112563107144,0.0006678824923749469,0.00014991571193516794,0.004665369780160495,0.000470251975119866,0.0009271894456546725,0.005915350432159645,0.0029074387156197133,-0.0028919877558543426,0.00016443017805883476,0.0008305837069575652,-0.0025923532531493213,-0.0020493286926855383,-0.0018684170164027171,5.999643792400239,67.00343121403661,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
312,50.00124849157719,-0.0008910640931484264,-0.0065787699260625365,0.0019356518712299255,-0.0065425850469689305,0.003626802267256248,0.0024306571156736388,-0.004170042482440973,-0.0007087539820165996,-0.0014949688109494423,-0.00274367776840001,0.005327454849259033,-0.002545881218556045,15.003822527291224,-4.9735109043728715e-05,0.00011610101597308259,-0.00017797075820155455,-0.004727920359910135,-0.005865828716446536,0.0017528747765685067,-0.004912308436500049,-0.00013325267427585666,0.0027117195007866266,0.0003015463724470179,0.006275286770226716,-5.7425478522097584e-05,-0.006075165153203259,0.0063557410136835316,-0.0042802109229395004,6.0003204323584125,66.99742596428598,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
313,50.002392334356124,-0.002083264574072193,-0.005808381383640055,-0.0014511257652336188,0.0010954201730029127,0.0007029733344270482,-0.00021432913349108963,0.00014120528052715892,-0.003103512033509403,0.001456174349642003,-0.00321603866908755,-0.0011048035620309343,0.0017741763285156573,15.002795636394039,-6.244381893258217e-05,0.00011141255569725373,-0.00037919781883294265,-0.000710312011674771,0.002007285186272774,-0.0023917534437020577,-0.0009019579537715767,-0.006156879790600108,-0.001727914222786744,0.0008287851526393203,-0.0002540810789137006,-0.0023186433959387818,-0.00021203459661436785,6.683382819556583e-05,8.414337049830003e-05,5.999932342736387,66.99959669796209,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
314,49.998045943807455,-0.0016533707715577146,-0.0009418459292566225,-0.0006222188641993469,-0.0010091066366108403,-0.001539626650880159,-0.0025219207616854803,-0.0006222157511659603,0.0018730476523374914,0.001501534761228099,0.0023861907592129584,0.0013599285696602233,-0.0022375235365975623,14.993947450285738,3.3385178842117523e-06,9.132374227993648e-05,0.00035049908166122324,0.0004411256837105178,-0.0005750345876896199,-0.001475442472941713,0.000590465211760709,-7.429202531461818e-06,-0.0021322392629203432,0.0032106212802460394,-0.0007685263110923094,0.002624835514303987,0.00021812394624020622,0.0011485735833355523,0.00010255216002286177,5.999974651841867,67.00409849352172,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
315,50.00089358360633,-0.005583475871783046,0.0035684983893737423,-0.0003812752166790529,0.002397325103241659,-0.004852892884225428,0.002866804835066084,-0.0009023124815223829,-0.00012730972378494133,-0.00424728657624155,0.005236226647633832,0.003268898174647516,0.00040552038581492686,15.00165598150118,-0.0008414627867497969,0.002473878460266315,0.0004905428292791514,-0.004365018898199934,-0.0011372710823803398,-0.0009176187677536559,-0.0023751776789594065,-0.0013250334315259174,-0.0017333934629834406,0.002221845669658755,-2.056880011958365e-07,0.0017675270288107993,-0.0002495539765447549,-0.00017796940742132591,-0.002174635932460337,6.000214555806136,66.99923760210515,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
316,50.00228595722745,-0.0014279436835906816,-0.005564624602952949,0.0007966755871551692,0.013257510863780145,-0.003916377165345022,0.003059292224025726,-0.0038351475057364303,0.005846814824771725,-0.00016429919011757275,-0.004518766117564419,-0.005817294364703106,-0.0007193413387948575,14.999864568112564,-0.0015896263233810218,-0.0020527370922210006,-0.0008657288499840244,0.002954492259806875,0.005202711360007004,-0.0001280456948078615,-0.0033112575872210506,0.0006985793218254781,0.0009221221693551418,7.023381817780928e-06,-2.8369515805036696e-05,-0.0004932614664268244,0.01122575138339149,-0.0035934313762014058,0.00018018208016362905,6.000052039701599,67.00242138911489,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
317,50.000251798323795,-0.001504553909400638,0.005372436468668444,0.0004647383254182419,0.010102119877923187,-0.0037065944859928524,0.0012551808062421525,0.00028694341973164555,-9.973704173474242e-05,0.0029664334853883438,0.0007638239672266883,0.001429924885456362,-0.0007228801751921729,15.001252820517633,0.0015969771023488732,-0.0007255750450767379,0.0005239826949414289,0.0016809750705764335,-0.003709984843820583,0.001663671705640855,0.0009565828868748248,-0.0036551702238818247,0.0003691311525192559,-0.0007289883553104814,0.0046879728791934345,-0.0014904538819599433,-0.00016274873050938575,0.0019172332778170586,0.0027653825647055525,6.000334325402756,66.99899897780617,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
318,50.000363738560814,-0.0005453995847429776,0.004798040135400746,-0.0010695198532768234,-0.0008478872855097347,0.002431576035302942,0.0028069646214713023,0.0012467687817873713,0.0013958744970196928,-0.001195945443936988,-0.0001312822811335767,-0.001304850536108352,-0.00015610097482313386,14.994156229806386,-0.00022835843245465708,-0.0001985962814772293,-0.0010130826711543788,0.0015070067191680935,0.0011392141246878197,-0.0001878904577970279,0.002456882000491343,-0.000592067455008647,-0.0006587769046035439,-0.0006034256098185334,0.0004744242208612755,-0.002371257394660567,0.003958708270218056,-0.005486384457229999,0.002775908424206466,5.999932518961016,67.00620750875444,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
319,49.99827449522627,-0.0033999974062385602,0.00011090881128485587,-0.0007051455049808027,0.0011401216185134063,-0.0072844903166067974,-0.0001060273012176893,0.0037193773350479857,0.0012407797656093721,0.004932403667002105,-0.003894377648857822,-0.002238192826011208,-0.0009954025794804847,14.997021066055002,-0.0007142706378307816,0.000401493139731788,0.00010543973508530349,-0.002262306119114141,-0.006082937144066468,0.0041539226240619636,0.0017820711077206326,-0.0021914301346003633,-6.778495498275094e-06,-0.0024718593417448697,-0.0012110379613775432,-0.0006871624362485622,0.003722098567247518,0.0013158884845231263,-0.0010893135856080186,5.999685682779929,67.00125342917127,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
320,50.001034823290446,-0.0006360010391988887,0.002117058506450967,-0.0007765943803325359,-0.0038578999647228373,0.0021800779677503346,-1.410411779312404e-05,0.002312021630392069,-0.0027299819124798523,0.0005561799857544267,0.0005148325085580257,-0.00027730200534291767,0.00016764160387982153,14.999809708180383,-0.001572299048426502,-0.00014240184456501502,0.0009712328214390204,0.0004316645552660417,-0.0021820100811176246,-0.002263273947303349,0.0013540218895645747,0.00362808758090158,0.00375740683956009,0.008651977876623472,0.0004235163524887595,-1.9976297673616638e-05,0.0005733993294178537,0.004262138843588213,0.0032993262707870057,5.99992543773305,67.00122511511006,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,70.71067811865476
